id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,63,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,63,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,13,179,20,3080,,,,,,,2,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,63,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,63,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,63,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,63,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,63,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,63,3,,,,,,2.332382,48.934813
2020-758034,2020-12-18,000001,Vente,220000,46,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0314,,,130,,75,75.16,,,,,,,2,3,Dépendance,,0,,,,,,2.329436,48.937947
2020-758034,2020-12-18,000001,Vente,220000,46,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0314,,,130,,75,75.16,,,,,,,2,2,Appartement,67,4,,,,,,2.329436,48.937947
2020-758051,2020-12-23,000001,Vente,1,15,,AV MARCELIN BERTHELOT,5158,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0046,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1170,0,S,sols,,,3394,2.314045,48.944807
2020-758051,2020-12-23,000001,Vente,1,15,,AV MARCELIN BERTHELOT,5158,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0046,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1170,0,S,sols,,,3394,2.314045,48.944807
2020-758051,2020-12-23,000001,Vente,1,15,,AV MARCELIN BERTHELOT,5158,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0046,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1170,0,S,sols,,,3394,2.314045,48.944807
2020-758051,2020-12-23,000001,Vente,1,15,,AV MARCELIN BERTHELOT,5158,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0046,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1170,0,S,sols,,,3394,2.314045,48.944807
2020-758051,2020-12-23,000001,Vente,1,15,,AV MARCELIN BERTHELOT,5158,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0046,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,600,0,S,sols,,,3394,2.314045,48.944807
2020-758051,2020-12-23,000001,Vente,1,15,,AV MARCELIN BERTHELOT,5158,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0097,,,,,,,,,,,,,0,,,,,S,sols,,,877,2.31392,48.944501
2020-758142,2020-12-21,000001,Vente,625000,,,,,,92078,Villeneuve-la-Garenne,92,,,920780000L0393,,6,,,,,,,,,,,0,,,,,,,,,,2.32873,48.934029
2020-758182,2020-12-22,000001,Vente en l'état futur d'achèvement,18000,42,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0219,,,109,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334434,48.940567
2020-758194,2020-12-18,000001,Vente,153000,44,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,152,59.05,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332128,48.938453
2020-758194,2020-12-18,000001,Vente,153000,44,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,152,59.05,,,,,,,,,1,2,Appartement,58,3,,,,,,2.332128,48.938453
2020-758194,2020-12-18,000001,Vente,153000,44,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,145,,,,,,,,,,1,2,Appartement,58,3,,,,,,2.332128,48.938453
2020-758194,2020-12-18,000001,Vente,153000,44,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,145,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332128,48.938453
2020-758196,2020-12-18,000001,Vente,147000,12,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,25,,,,,,,,,,1,2,Appartement,53,3,,,,,,2.330997,48.940827
2020-758196,2020-12-18,000001,Vente,147000,12,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,171,55.6,,,,,,,,,1,2,Appartement,53,3,,,,,,2.330997,48.940827
2020-758206,2020-12-18,000001,Vente,152000,18,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,659,59.12,,,,,,,,,1,2,Appartement,58,3,,,,,,2.332128,48.938453
2020-758206,2020-12-18,000001,Vente,152000,18,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,645,,,,,,,,,,1,2,Appartement,58,3,,,,,,2.332128,48.938453
2020-758208,2020-12-18,000001,Vente,170000,66,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0348,,,170,58.26,,,,,,,,,1,2,Appartement,57,3,,,,,,2.329622,48.940747
2020-758226,2020-12-21,000001,Vente,116000,1,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0349,,,99,32.15,,,,,,,,,1,2,Appartement,32,1,,,,,,2.330223,48.941063
2020-758270,2020-12-18,000001,Vente,250000,30,,ALL DES ACACIAS,0011,92390,92078,Villeneuve-la-Garenne,92,,,920780000L0407,,,505,84.32,,,,,,,,,1,1,Maison,72,4,,,,,,2.328818,48.932875
2020-758276,2020-12-21,000001,Vente,181400,204,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1659,,706,61.61,,,,,,,2,2,Appartement,62,3,,,,,,2.334307,48.934052
2020-758276,2020-12-21,000001,Vente,181400,204,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1511,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334307,48.934052
2020-758324,2020-12-29,000001,Vente,6500,64,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,72,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327719,48.935403
2020-758328,2020-12-30,000001,Vente,148000,1,,RUE DU HAUT DE LA NOUE,4410,92390,92078,Villeneuve-la-Garenne,92,,,920780000M0171,,,132,56.25,77,,,,,,,,2,3,Dépendance,,0,,,,,,2.326408,48.932486
2020-758328,2020-12-30,000001,Vente,148000,1,,RUE DU HAUT DE LA NOUE,4410,92390,92078,Villeneuve-la-Garenne,92,,,920780000M0171,,,132,56.25,77,,,,,,,,2,2,Appartement,53,3,,,,,,2.326408,48.932486
2020-758330,2020-12-30,000001,Vente,140000,14,,RUE CHAILLON,1435,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0385,,,150,56.11,261,,,,,,,,2,3,Dépendance,,0,,,,,,2.329585,48.936261
2020-758330,2020-12-30,000001,Vente,140000,14,,RUE CHAILLON,1435,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0385,,,150,56.11,261,,,,,,,,2,2,Appartement,56,3,,,,,,2.329585,48.936261
2020-758517,2020-12-29,000001,Vente,164000,204,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1493,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334307,48.934052
2020-758517,2020-12-29,000001,Vente,164000,17,,ALL SAINT PAUL,8300,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1635,,304,,,,,,,,2,2,Appartement,74,3,,,,,,2.334307,48.934052
2020-758598,2020-12-30,000001,Vente,175000,4,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,166,56.05,80,,,,,,,,2,2,Appartement,53,3,,,,,,2.330997,48.940827
2020-758598,2020-12-30,000001,Vente,175000,4,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,166,56.05,80,,,,,,,,2,3,Dépendance,,0,,,,,,2.330997,48.940827
2020-758600,2020-12-30,000001,Vente,185840,154,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,197,,,,,,,,,,1,2,Appartement,87,5,,,,,,2.333297,48.931066
2020-758600,2020-12-30,000001,Vente,185840,154,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,259,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.333297,48.931066
2020-758600,2020-12-30,000001,Vente,185840,154,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,197,,216,,,,,,,,2,3,Dépendance,,0,,,,,,2.333297,48.931066
2020-758600,2020-12-30,000001,Vente,185840,154,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,197,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.333297,48.931066
2020-758630,2020-09-17,000001,Adjudication,89000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,435,,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2020-758630,2020-09-17,000001,Adjudication,89000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,447,,,,,,,,,,1,2,Appartement,21,1,,,,,,2.327666,48.92669
2020-758637,2020-10-15,000001,Adjudication,112000,9001,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,1555,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-758637,2020-10-15,000001,Adjudication,112000,5,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,1204,,,,,,,,,,1,2,Appartement,80,4,,,,,,2.332382,48.934813
2020-758652,2020-11-05,000001,Adjudication,82000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,284,,,,,,,,,,1,2,Appartement,21,1,,,,,,2.327666,48.92669
